,Year,Month,Day,Trial,Abalation,Darkness,Flow,Fish,Tailbeat Num,Heading,Speed,TB_Frequency
8,2021,10,06,21,Y,N,0,individual8,8,-12.069009306393884,0.03395490477208816,2.6123448155271896
9,2021,10,06,21,Y,N,0,individual8,9,6.855634658825703,0.03682749465853015,2.04919077354403
10,2021,10,06,21,Y,N,0,individual8,10,4.865534548668279,0.030882885349655376,1.016949152542373
11,2021,10,06,21,Y,N,0,individual8,11,,,1.016949152542373
0,2021,07,07,21,N,Y,0,individual1,0,160.14667786940765,0.01691721491782156,6.969147005444643
1,2021,07,07,21,N,Y,0,individual1,1,,,2.0689655172413794
2,2021,07,07,21,N,Y,0,individual1,2,26.027002348141227,0.00984683290555402,1.4224137931034482
3,2021,07,07,21,N,Y,0,individual1,3,,,1.25
4,2021,07,07,21,N,Y,0,individual1,4,164.3251709834854,0.017177910051905953,1.21896722939424
5,2021,07,07,21,N,Y,0,individual1,5,,,1.132075471698113
6,2021,07,07,21,N,Y,0,individual1,6,,,1.132075471698113
7,2021,07,07,21,N,Y,0,individual1,7,,,1.0944441540793395
8,2021,07,07,21,N,Y,0,individual1,8,,,1.0526315789473686
9,2021,07,07,21,N,Y,0,individual1,9,,,1.0526315789473686
10,2021,07,07,21,N,Y,0,individual1,10,1.9516850643036212,0.020732142375094482,1.2472130261468823
11,2021,07,07,21,N,Y,0,individual1,11,-0.7887453820076615,0.0207084886455819,1.4634146341463417
0,2021,07,07,21,N,Y,0,individual2,0,-62.717322891830854,0.01510655972060831,4.800000000000001
1,2021,07,07,21,N,Y,0,individual2,1,-108.57172829831634,0.01898381899610254,2.1659442724458207
2,2021,07,07,21,N,Y,0,individual2,2,,,1.7647058823529413
3,2021,07,07,21,N,Y,0,individual2,3,-75.59760008361411,0.012193913953113129,2.253331538565083
4,2021,07,07,21,N,Y,0,individual2,4,-78.69287598970931,0.012038488432405679,1.8349299926308027
5,2021,07,07,21,N,Y,0,individual2,5,,,0.5084745762711865
6,2021,07,07,21,N,Y,0,individual2,6,,,0.5084745762711865
7,2021,07,07,21,N,Y,0,individual2,7,,,0.5084745762711865
8,2021,07,07,21,N,Y,0,individual2,8,,,0.5084745762711865
9,2021,07,07,21,N,Y,0,individual2,9,,,0.5084745762711865
10,2021,07,07,21,N,Y,0,individual2,10,,,1.0597680642283676
11,2021,07,07,21,N,Y,0,individual2,11,-157.7966467908836,0.02311958497059581,4.9824561403508785
12,2021,07,07,21,N,Y,0,individual2,12,-178.17364112738625,0.012341326168633463,2.4335031126202606
13,2021,07,07,21,N,Y,0,individual2,13,147.92556033122813,0.07598016464677258,5.847198641765704
0,2021,07,07,21,N,Y,0,individual3,0,,,1.7142857142857142
1,2021,07,07,21,N,Y,0,individual3,1,,,1.9172932330827068
2,2021,07,07,21,N,Y,0,individual3,2,-37.95874102880539,0.0312690911576982,3.0789473684210527
3,2021,07,07,21,N,Y,0,individual3,3,-15.014853215979162,0.02568246944694244,2.906698564593302
4,2021,07,07,21,N,Y,0,individual3,4,,,0.5454545454545453
5,2021,07,07,21,N,Y,0,individual3,5,,,0.5454545454545453
6,2021,07,07,21,N,Y,0,individual3,6,,,0.5454545454545453
7,2021,07,07,21,N,Y,0,individual3,7,,,0.5454545454545453
8,2021,07,07,21,N,Y,0,individual3,8,11.02753370716983,0.02414990715012761,0.5454545454545453
9,2021,07,07,21,N,Y,0,individual3,9,8.525587002472781,0.023293457049660782,2.6555023923444976
10,2021,07,07,21,N,Y,0,individual3,10,39.73329213629132,0.04139285032869786,7.368421052631579
0,2021,07,07,21,N,Y,0,individual4,0,-32.54476588197318,0.022623944151850917,5.2105263157894735
1,2021,07,07,21,N,Y,0,individual4,1,-10.014037118802031,0.028031368832808358,1.966507177033493
2,2021,07,07,21,N,Y,0,individual4,2,-15.151393196745762,0.029569176845895405,1.3636363636363635
3,2021,07,07,21,N,Y,0,individual4,3,6.398248448064797,0.02787676541481848,1.5645933014354068
4,2021,07,07,21,N,Y,0,individual4,4,15.653532473136432,0.03434219648053988,2.0
5,2021,07,07,21,N,Y,0,individual4,5,,,1.6046213093709887
6,2021,07,07,21,N,Y,0,individual4,6,87.35267771118153,0.03554317619000046,1.4634146341463417
7,2021,07,07,21,N,Y,0,individual4,7,129.053323677943,0.03550195733248561,1.388104407359863
8,2021,07,07,21,N,Y,0,individual4,8,138.59013144118325,0.031726430949548697,1.333333333333333
9,2021,07,07,21,N,Y,0,individual4,9,142.45583280859876,0.025657945696224215,2.200956937799043
10,2021,07,07,21,N,Y,0,individual4,10,-168.36712695009183,0.03621378505792378,3.5253588516746412
11,2021,07,07,21,N,Y,0,individual4,11,-159.86665298747522,0.03491461402732179,2.756656346749226
12,2021,07,07,21,N,Y,0,individual4,12,-145.16865299375888,0.02798736366864649,3.306501547987616
13,2021,07,07,21,N,Y,0,individual4,13,-122.59364210750283,0.025333439732373245,2.6569872958257714
14,2021,07,07,21,N,Y,0,individual4,14,-106.5902619768184,0.019387485481177337,2.0689655172413794
0,2021,07,07,21,N,Y,0,individual5,0,50.79982946277229,0.021674534919954327,1.333333333333333
1,2021,07,07,21,N,Y,0,individual5,1,41.51920513274876,0.018379941046465318,1.333333333333333
2,2021,07,07,21,N,Y,0,individual5,2,12.256057363138353,0.018334072172615994,2.3859649122807016
3,2021,07,07,21,N,Y,0,individual5,3,-7.273399108468867,0.023989242856242987,3.1929824561403515
4,2021,07,07,21,N,Y,0,individual5,4,-5.993394353203828,0.01955933611985954,2.534785238959468
5,2021,07,07,21,N,Y,0,individual5,5,-12.246705363702509,0.016397099296676043,2.005223319020849
6,2021,07,07,21,N,Y,0,individual5,6,-15.84573959920259,0.015529011146657735,1.4634146341463417
7,2021,07,07,21,N,Y,0,individual5,7,-49.907017082696555,0.014061751764903934,1.4634146341463417
8,2021,07,07,21,N,Y,0,individual5,8,-34.65928335917677,0.013465660212091378,0.7537135521731155
9,2021,07,07,21,N,Y,0,individual5,9,-26.06888968300795,0.010394264984218365,0.7142857142857142
10,2021,07,07,21,N,Y,0,individual5,10,41.97183729462597,0.021353426875058115,0.7142857142857142
11,2021,07,07,21,N,Y,0,individual5,11,,,0.7142857142857142
12,2021,07,07,21,N,Y,0,individual5,12,,,1.2952836637047163
13,2021,07,07,21,N,Y,0,individual5,13,,,1.8181818181818183
0,2021,07,07,21,N,Y,0,individual6,0,157.9140371457919,0.01984020054642715,3.3756805807622507
1,2021,07,07,21,N,Y,0,individual6,1,-160.6190351016963,0.028282686990546865,2.0689655172413794
2,2021,07,07,21,N,Y,0,individual6,2,-170.15816385046566,0.027564237563139013,2.450090744101633
3,2021,07,07,21,N,Y,0,individual6,3,-164.67488471515307,0.020554796075664437,2.727272727272727
4,2021,07,07,21,N,Y,0,individual6,4,-172.00196810866495,0.017227674940651905,2.222940643993276
5,2021,07,07,21,N,Y,0,individual6,5,,,0.8108108108108109
6,2021,07,07,21,N,Y,0,individual6,6,,,0.8108108108108109
7,2021,07,07,21,N,Y,0,individual6,7,,,0.8108108108108109
8,2021,07,07,21,N,Y,0,individual6,8,,,1.2251640435002067
9,2021,07,07,21,N,Y,0,individual6,9,33.7983428965627,0.029204349373236817,1.9354838709677422
10,2021,07,07,21,N,Y,0,individual6,10,-2.4656602108642023,0.03313340799507061,1.8490507794412718
11,2021,07,07,21,N,Y,0,individual6,11,6.766654866489978,0.030653490168196167,1.8181818181818183
12,2021,07,07,21,N,Y,0,individual6,12,9.68671742835667,0.031091908718114326,3.656509695290859
13,2021,07,07,21,N,Y,0,individual6,13,9.223544893003412,0.030756517496546183,3.1855955678670362
0,2021,07,07,21,N,Y,0,individual7,0,54.024524519894015,0.017729814900146044,1.7647058823529413
1,2021,07,07,21,N,Y,0,individual7,1,-14.096305193783024,0.03400977759321744,2.972136222910217
2,2021,07,07,21,N,Y,0,individual7,2,-25.81513173430271,0.037519036060411494,3.473684210526316
3,2021,07,07,21,N,Y,0,individual7,3,-19.065397242719083,0.03524570462484164,3.039473684210526
4,2021,07,07,21,N,Y,0,individual7,4,-18.908458563737618,0.02704213739854567,4.088345864661655
5,2021,07,07,21,N,Y,0,individual7,5,-21.057838081736843,0.027281962777273495,4.924812030075188
6,2021,07,07,21,N,Y,0,individual7,6,-20.03777249463296,0.033774386311973076,4.548872180451128
7,2021,07,07,21,N,Y,0,individual7,7,-19.325875732740617,0.027448817705621437,4.030075187969925
8,2021,07,07,21,N,Y,0,individual7,8,-20.99549447369448,0.02349899201100042,4.0
9,2021,07,07,21,N,Y,0,individual7,9,-25.428307500659084,0.02176080697235193,3.752321981424149
10,2021,07,07,21,N,Y,0,individual7,10,-21.36022475973466,0.019236728794687883,2.8792569659442724
11,2021,07,07,21,N,Y,0,individual7,11,,,3.0526315789473686
12,2021,07,07,21,N,Y,0,individual7,12,,,3.1945080091533185
0,2021,07,07,21,N,Y,0,individual8,0,-96.21297625133919,0.02045202723886296,6.639676113360324
1,2021,07,07,21,N,Y,0,individual8,1,,,0.7692307692307694
2,2021,07,07,21,N,Y,0,individual8,2,-15.942272757129613,0.015858967165136295,0.7692307692307694
3,2021,07,07,21,N,Y,0,individual8,3,6.147819286815609,0.026058654879349906,0.7692307692307694
4,2021,07,07,21,N,Y,0,individual8,4,3.8239960611265906,0.03796853266275646,2.4210526315789473
5,2021,07,07,21,N,Y,0,individual8,5,7.375568838117351,0.03918232669879209,5.1228070175438605
6,2021,07,07,21,N,Y,0,individual8,6,17.655600230196082,0.03801408766756162,6.666666666666667
7,2021,07,07,21,N,Y,0,individual8,7,8.18816673751949,0.028154762170596957,2.0
8,2021,07,07,21,N,Y,0,individual8,8,11.395315550146602,0.022306382523789463,5.091412742382272
9,2021,07,07,21,N,Y,0,individual8,9,8.988937792542554,0.022360474090308974,3.500692520775624
10,2021,07,07,21,N,Y,0,individual8,10,5.3678869513123795,0.02884056054759957,4.320175438596491
11,2021,07,07,21,N,Y,0,individual8,11,15.909198526578624,0.03313533085621005,6.140350877192983
12,2021,07,07,21,N,Y,0,individual8,12,,,7.298245614035089
13,2021,07,07,21,N,Y,0,individual8,13,,,1.333333333333333
0,2021,03,25,07,N,N,2,individual1,0,-38.51522151179345,0.03831861550410536,7.894736842105263
1,2021,03,25,07,N,N,2,individual1,1,-34.19896303221779,0.03137811904252903,9.097744360902256
2,2021,03,25,07,N,N,2,individual1,2,-42.49365488048973,0.03037038862816551,5.670057496682884
3,2021,03,25,07,N,N,2,individual1,3,-89.02482957268573,0.017417563928896165,3.91640866873065
4,2021,03,25,07,N,N,2,individual1,4,-146.00159549853217,0.017680810003130876,5.242914979757084
5,2021,03,25,07,N,N,2,individual1,5,-178.02686881898046,0.020318957394168138,4.92454913507545
6,2021,03,25,07,N,N,2,individual1,6,,,5.167464114832535
7,2021,03,25,07,N,N,2,individual1,7,163.87696956477825,0.02335029950969552,6.086124401913875
8,2021,03,25,07,N,N,2,individual1,8,164.30838837602025,0.01854517808401693,4.368421052631579
9,2021,03,25,07,N,N,2,individual1,9,151.54918607660247,0.015084437585451346,4.699248120300752
10,2021,03,25,07,N,N,2,individual1,10,136.18759525239489,0.01051630113929008,3.879699248120301
11,2021,03,25,07,N,N,2,individual1,11,94.77620660720926,0.005936043279511055,3.3383458646616537
12,2021,03,25,07,N,N,2,individual1,12,134.17850955642447,0.009744856630881543,4.459224985540774
13,2021,03,25,07,N,N,2,individual1,13,126.46989188599872,0.010413150683697612,4.412955465587045
0,2021,03,25,07,N,N,2,individual2,0,-66.20566815584412,0.010239324585693604,1.3953488372093021
1,2021,03,25,07,N,N,2,individual2,1,24.178526979155873,0.004977406938679973,1.3953488372093021
2,2021,03,25,07,N,N,2,individual2,2,,,3.5250917992656063
3,2021,03,25,07,N,N,2,individual2,3,,,5.413533834586466
4,2021,03,25,07,N,N,2,individual2,4,174.94460316521082,0.020131925485181355,5.112781954887218
5,2021,03,25,07,N,N,2,individual2,5,76.49062494708424,0.029637849039088563,2.0
6,2021,03,25,07,N,N,2,individual2,6,46.269292613800374,0.06388269838713634,4.842105263157895
7,2021,03,25,07,N,N,2,individual2,7,-42.89972525046207,0.04879199662138619,9.398496240601505
8,2021,03,25,07,N,N,2,individual2,8,-87.1383101776824,0.024187566501242302,3.9507860560492136
9,2021,03,25,07,N,N,2,individual2,9,-152.2585218372732,0.0191172905556482,1.7323873948193367
10,2021,03,25,07,N,N,2,individual2,10,-71.37187695285537,0.007295753050772959,1.0344827586206897
11,2021,03,25,07,N,N,2,individual2,11,-35.02999947631322,0.008323758053296283,1.0344827586206897
12,2021,03,25,07,N,N,2,individual2,12,-9.629274001714352,0.012153813959623342,2.8493647912885667
13,2021,03,25,07,N,N,2,individual2,13,-66.95409559914339,0.012632983942662079,3.498452012383901
0,2021,03,25,07,N,N,2,individual3,0,-135.10164959595693,0.01953631594962085,2.4
1,2021,03,25,07,N,N,2,individual3,1,129.33879692222055,0.01375160504643968,2.54279176201373
2,2021,03,25,07,N,N,2,individual3,2,,,3.9567297690867482
3,2021,03,25,07,N,N,2,individual3,3,158.9477503008085,0.028818803851932643,4.363636363636364
4,2021,03,25,07,N,N,2,individual3,4,,,2.4
5,2021,03,25,07,N,N,2,individual3,5,-145.34451151144467,0.0383071642103273,1.3105263157894735
6,2021,03,25,07,N,N,2,individual3,6,132.9899350229713,0.05749882464413803,1.25
7,2021,03,25,07,N,N,2,individual3,7,-13.380302435906295,0.08387818642855023,0.9841291372761803
8,2021,03,25,07,N,N,2,individual3,8,-29.73081528105142,0.07402821188566559,0.6185567010309277
9,2021,03,25,07,N,N,2,individual3,9,-24.062247157716268,0.05685744518008149,0.6185567010309277
10,2021,03,25,07,N,N,2,individual3,10,,,0.6185567010309277
11,2021,03,25,07,N,N,2,individual3,11,,,0.6185567010309277
12,2021,03,25,07,N,N,2,individual3,12,,,2.3179598480737926
13,2021,03,25,07,N,N,2,individual3,13,174.25454890316843,0.03727017234820338,6.315789473684211
0,2021,03,25,07,N,N,2,individual4,0,53.81337021613725,0.002957827766587607,2.2222222222222223
1,2021,03,25,07,N,N,2,individual4,1,13.830711175422437,0.004344694219530768,2.2717049032838506
2,2021,03,25,07,N,N,2,individual4,2,11.201155346334644,0.009493266437776144,2.129949639577367
3,2021,03,25,07,N,N,2,individual4,3,13.187387517999348,0.0075827322912270815,1.4634146341463417
4,2021,03,25,07,N,N,2,individual4,4,51.245134675021134,0.01549905707292032,1.6495507060333763
5,2021,03,25,07,N,N,2,individual4,5,117.68896845725914,0.016256917176123757,4.838056680161943
6,2021,03,25,07,N,N,2,individual4,6,,,4.161943319838056
7,2021,03,25,07,N,N,2,individual4,7,156.8642731487109,0.023806561000512483,4.2105263157894735
8,2021,03,25,07,N,N,2,individual4,8,162.3368887055904,0.018469023019456462,3.801857585139319
9,2021,03,25,07,N,N,2,individual4,9,176.37146499388373,0.01052454957729818,3.3338764868828417
10,2021,03,25,07,N,N,2,individual4,10,,,3.601108033240997
11,2021,03,25,07,N,N,2,individual4,11,,,3.8157894736842106
12,2021,03,25,07,N,N,2,individual4,12,,,4.454887218045113
13,2021,03,25,07,N,N,2,individual4,13,-167.8128250006646,0.018869533928783256,4.031954887218045
0,2021,03,25,07,N,N,2,individual5,0,-14.279422711803988,0.04041966546216624,2.2222222222222223
1,2021,03,25,07,N,N,2,individual5,1,-26.004784930377994,0.03904051474751252,2.383040935672515
2,2021,03,25,07,N,N,2,individual5,2,-80.85214871465118,0.02490910359303918,2.0680238331678256
3,2021,03,25,07,N,N,2,individual5,3,-55.08314659279748,0.019036982309458928,1.132075471698113
4,2021,03,25,07,N,N,2,individual5,4,131.79599776502002,0.00877034159455481,1.132075471698113
5,2021,03,25,07,N,N,2,individual5,5,,,2.965396073638377
6,2021,03,25,07,N,N,2,individual5,6,,,2.925541277944024
7,2021,03,25,07,N,N,2,individual5,7,107.62684265684335,0.01005125627386344,3.4874141876430205
8,2021,03,25,07,N,N,2,individual5,8,148.44639080591693,0.012875687184132536,3.789473684210526
9,2021,03,25,07,N,N,2,individual5,9,137.67406324829722,0.012064863145590127,3.859649122807018
10,2021,03,25,07,N,N,2,individual5,10,112.51965140209127,0.014370645084616721,4.450600184672208
11,2021,03,25,07,N,N,2,individual5,11,,,2.426592797783934
12,2021,03,25,07,N,N,2,individual5,12,-163.15815316820775,0.017573749358504934,2.137651821862348
13,2021,03,25,07,N,N,2,individual5,13,-169.55050745795603,0.023862151125218074,4.615384615384615
0,2021,03,25,07,N,N,2,individual6,0,48.19450629271847,0.04427348213737234,0.7228915662650602
1,2021,03,25,07,N,N,2,individual6,1,12.984522208712843,0.05777895859810596,0.7228915662650602
2,2021,03,25,07,N,N,2,individual6,2,-7.25886454439543,0.051768766700269406,0.7228915662650602
3,2021,03,25,07,N,N,2,individual6,3,-90.29865718836183,0.040634185901950955,0.7228915662650602
4,2021,03,25,07,N,N,2,individual6,4,166.63275205245165,0.023566592367764972,1.2379883908102045
5,2021,03,25,07,N,N,2,individual6,5,160.6825203954234,0.014371279081871247,1.5384615384615388
6,2021,03,25,07,N,N,2,individual6,6,,,2.818825910931174
7,2021,03,25,07,N,N,2,individual6,7,155.53468113432905,0.02066130722973811,3.9342105263157894
8,2021,03,25,07,N,N,2,individual6,8,161.194101365498,0.018692374015059618,3.2022160664819936
9,2021,03,25,07,N,N,2,individual6,9,156.08780674713512,0.011693478652609468,3.3240997229916904
10,2021,03,25,07,N,N,2,individual6,10,176.17234984470653,0.007839622813487454,3.0
11,2021,03,25,07,N,N,2,individual6,11,,,3.315789473684211
12,2021,03,25,07,N,N,2,individual6,12,172.80586493852195,0.009151843890619816,3.859649122807017
0,2021,03,25,07,N,N,2,individual7,0,152.82340716850604,0.007912412303852475,0.8450704225352114
1,2021,03,25,07,N,N,2,individual7,1,-179.5322019833006,0.005438841482555571,0.8450704225352114
2,2021,03,25,07,N,N,2,individual7,2,67.08908684634693,0.028276933649303546,0.8450704225352114
3,2021,03,25,07,N,N,2,individual7,3,14.138838058968057,0.05616892753189132,0.7821731024103151
4,2021,03,25,07,N,N,2,individual7,4,13.418655735010448,0.0431387503026639,0.606060606060606
5,2021,03,25,07,N,N,2,individual7,5,-43.23525673689677,0.04359333774634031,0.606060606060606
6,2021,03,25,07,N,N,2,individual7,6,,,0.606060606060606
7,2021,03,25,07,N,N,2,individual7,7,,,0.606060606060606
8,2021,03,25,07,N,N,2,individual7,8,176.22392963065928,0.01976666964842827,0.7320574162679425
9,2021,03,25,07,N,N,2,individual7,9,-175.55502270300397,0.014067655508997851,3.0
10,2021,03,25,07,N,N,2,individual7,10,-177.9109695607944,0.006896893897405082,1.666666666666667
11,2021,03,25,07,N,N,2,individual7,11,138.77873071343754,0.00419388555098693,2.017543859649123
12,2021,03,25,07,N,N,2,individual7,12,24.008806801656384,0.005778443355959791,4.052631578947368
13,2021,03,25,07,N,N,2,individual7,13,120.89522596625069,0.013009550249557111,3.3157894736842106
0,2021,03,25,07,N,N,2,individual8,0,-0.026218182163244706,0.006202821736153698,3.157894736842105
1,2021,03,25,07,N,N,2,individual8,1,-173.47569700898964,0.004884511087617516,3.28421052631579
2,2021,03,25,07,N,N,2,individual8,2,94.66856844379991,0.022387971470323974,2.4
3,2021,03,25,07,N,N,2,individual8,3,,,2.6411483253588517
4,2021,03,25,07,N,N,2,individual8,4,,,5.358851674641148
5,2021,03,25,07,N,N,2,individual8,5,96.12941390383848,0.021135798765023688,4.252631578947369
6,2021,03,25,07,N,N,2,individual8,6,32.449543404581924,0.05501834703666062,2.9403508771929827
7,2021,03,25,07,N,N,2,individual8,7,-2.59971721589125,0.05134861614609574,3.4571723426212593
8,2021,03,25,07,N,N,2,individual8,8,-18.442956446261107,0.06251018694273909,3.255662375753625
9,2021,03,25,07,N,N,2,individual8,9,-12.277840044855463,0.049431521545586186,2.4099722991689756
10,2021,03,25,07,N,N,2,individual8,10,,,3.0143540669856455
11,2021,03,25,07,N,N,2,individual8,11,-113.36348394370259,0.023622319098385202,3.5073850634491364
12,2021,03,25,07,N,N,2,individual8,12,-116.02958360733858,0.01810005031200565,4.215102974828376
0,2021,08,03,07,Y,N,0,individual1,0,-51.55959273485525,0.04078325945586211,2.5
1,2021,08,03,07,Y,N,0,individual1,1,-53.94215082111513,0.040666225917464174,1.3080495356037152
2,2021,08,03,07,Y,N,0,individual1,2,-16.006608182150558,0.024719781328307253,0.8823529411764707
3,2021,08,03,07,Y,N,0,individual1,3,3.6148941872587796,0.02127599515328476,0.8823529411764707
4,2021,08,03,07,Y,N,0,individual1,4,10.49666496334692,0.019208280403482148,0.9446018048876885
5,2021,08,03,07,Y,N,0,individual1,5,113.68200287705902,0.044783629286805106,1.2765957446808511
6,2021,08,03,07,Y,N,0,individual1,6,115.64541879343697,0.032300104961066445,1.2765957446808511
7,2021,08,03,07,Y,N,0,individual1,7,162.07054088865527,0.032093339367699,2.563800318264867
