Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,10,02,N,N,N,2,213,individual3,0,1,6,1551.5646597547004
2022,06,10,02,N,N,N,2,81,individual4,0,0,7,2110.847634445034
2022,06,10,02,N,N,N,2,88,individual5,1,3,4,1175.0633346067982
2022,06,10,02,N,N,N,2,169,individual6,0,7,0,161.77256232430116
2022,06,10,02,N,N,N,2,229,individual6,1,7,0,108.48388590337511
2022,06,10,02,N,N,N,2,101,individual7,0,5,2,887.1491636314697
2022,06,10,02,N,N,N,2,177,individual7,0,2,5,711.3777152901707
2022,06,10,02,N,N,N,2,230,individual7,1,1,6,1499.774625461058
2022,06,10,02,N,N,N,2,18,individual8,0,2,5,895.2631811383062
2022,06,10,02,N,N,N,2,47,individual8,0,0,7,840.6128601813361
2022,06,10,02,N,N,N,2,106,individual8,1,2,5,374.3239712873441
2022,06,10,02,N,N,N,2,197,individual8,1,4,3,337.28175238122486
2022,06,10,02,N,N,N,2,229,individual8,0,3,4,285.97100422131075
2022,06,14,04,N,Y,N,0,20,individual1,1,2,5,579.8151518150369
2022,06,14,04,N,Y,N,0,226,individual1,1,7,0,176.88761063409245
2022,06,14,04,N,Y,N,0,24,individual2,1,3,4,716.219516493725
2022,06,14,04,N,Y,N,0,96,individual2,0,3,4,1588.9280506564774
2022,06,14,04,N,Y,N,0,230,individual2,0,1,6,958.2075474974489
2022,06,14,04,N,Y,N,0,29,individual3,0,2,5,1289.3055191817089
2022,06,14,04,N,Y,N,0,103,individual3,1,1,6,887.3879827091178
2022,06,14,04,N,Y,N,0,137,individual3,1,4,3,284.96842851438043
2022,06,14,04,N,Y,N,0,197,individual3,0,5,2,107.57886918054962
2022,06,14,04,N,Y,N,0,49,individual4,1,7,0,635.3432015254483
2022,06,14,04,N,Y,N,0,192,individual4,1,3,4,667.5302516276573
2022,06,14,04,N,Y,N,0,230,individual4,1,6,1,398.9640047120773
2022,06,14,04,N,Y,N,0,109,individual5,1,3,4,459.8352720655556
2022,06,14,04,N,Y,N,0,188,individual5,1,7,0,52.710073072306166
2022,06,14,04,N,Y,N,0,82,individual6,1,2,5,792.0602176630299
2022,06,14,04,N,Y,N,0,146,individual6,0,4,3,174.74880087388152
2022,06,14,04,N,Y,N,0,228,individual6,1,1,6,796.6032210890011
2022,06,14,04,N,Y,N,0,51,individual7,1,4,3,452.5504286111349
2022,06,14,04,N,Y,N,0,230,individual7,1,6,1,223.0920825876618
2022,06,14,04,N,Y,N,0,44,individual8,1,7,0,285.3696417299893
2022,06,14,04,N,Y,N,0,136,individual8,1,7,0,907.2309835730073
2022,06,14,04,N,Y,N,0,194,individual8,1,5,2,290.63530112229364
2022,06,14,05,N,Y,N,0,38,individual1,0,1,6,1001.2844736824692
2022,06,14,05,N,Y,N,0,72,individual1,0,1,6,1904.8478708268408
2022,06,14,05,N,Y,N,0,178,individual1,1,5,2,134.32959682543753
2022,06,14,05,N,Y,N,0,19,individual2,1,6,1,619.6725031466744
2022,06,14,05,N,Y,N,0,135,individual2,1,5,2,301.29426418861215
2022,06,14,05,N,Y,N,0,168,individual2,1,5,2,1028.5642729114325
2022,06,14,05,N,Y,N,0,145,individual3,1,5,2,611.9086758138399
2022,06,14,05,N,Y,N,0,144,individual4,1,7,0,320.60494191499043
2022,06,14,05,N,Y,N,0,218,individual4,1,6,1,637.0373069257614
2022,06,14,05,N,Y,N,0,76,individual5,0,1,6,810.0203221432015
2022,06,14,05,N,Y,N,0,230,individual5,0,0,7,809.1516074754545
2022,06,14,05,N,Y,N,0,117,individual6,1,6,1,37.359360839573625
2022,06,14,05,N,Y,N,0,196,individual6,1,7,0,701.1214132028227
2022,06,14,05,N,Y,N,0,109,individual7,1,5,2,459.8352720655556
2022,06,14,05,N,Y,N,0,188,individual7,1,7,0,52.710073072306166
2022,06,14,05,N,Y,N,0,21,individual8,1,5,2,416.5007762350277
2022,06,14,05,N,Y,N,0,101,individual8,1,4,3,303.5120832578854
